what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.100.I20100509-0800,"org.eclipse.ui.views.properties.tabbed",1393534904049
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1393534905615
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1393534908194
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1393534908197
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393534908283
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393534908511
started,bundle,org.eclipse.emf.mint,0.9.0.v201006142335,"org.eclipse.emf.mint",1393534910235
started,bundle,org.eclipse.emf.mint.ui,0.9.0.v201006142335,"org.eclipse.emf.mint.ui",1393534910236
closed,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1393534910767
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393534911167
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1393534911210
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1393534911210
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393534929394
started,bundle,org.eclipse.emf.ecore.edit,2.6.0.v20100914-1218,"org.eclipse.emf.ecore.edit",1393534948082
started,bundle,org.eclipse.emf.codegen.ecore.ui,2.6.0.v20100914-1218,"org.eclipse.emf.codegen.ecore.ui",1393534948082
started,bundle,org.eclipse.emf.codegen,2.6.0.v20100914-1218,"org.eclipse.emf.codegen",1393534952759
started,bundle,org.eclipse.emf.codegen.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.codegen.ecore",1393534952765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393534954204
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1393534954256
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393534959548
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535013119
opened,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1393535022097
activated,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1393535022125
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1393535031544
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535034505
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535034597
closed,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1393535038065
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535038184
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1393535038216
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1393535038217
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535042343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535049189
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1393535049247
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535061116
opened,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1393535078926
activated,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1393535078940
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535078997
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1393535079009
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.newWizard",1393535079118
activated,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1393535082218
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1393535085807
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535087649
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535090038
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1393535097257
activated,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1393535103401
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1393535106749
opened,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1393535107014
activated,view,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.pde.runtime.LogView",1393535107034
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535112467
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535114850
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535116579
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535126907
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1393535137377
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1393535141902
activated,editor,UML.editor,1.0.0,"umlMM.presentation.UmlMMEditorID",1393535143736
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535151129
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535152686
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535153333
stopped,bundle,org.eclipse.xtend.backend.ui,1.4.0.v201306110406,"org.eclipse.xtend.backend.ui",1393535154286
stopped,bundle,org.eclipse.xtend.backend.compiler,1.4.0.v201306110406,"org.eclipse.xtend.backend.compiler",1393535154356
stopped,bundle,de.ikv.medini.qvt.debug.ui,1.2.1,"de.ikv.medini.qvt.debug.ui",1393535154356
stopped,bundle,de.ikv.medini.qvt.debug.core,1.2.0,"de.ikv.medini.qvt.debug.core",1393535154356
stopped,bundle,de.ikv.medini.qvt.cockpit,1.0.0,"de.ikv.medini.qvt.cockpit",1393535154356
stopped,bundle,de.ikv.medini.qvt.ui,1.2.3,"de.ikv.medini.qvt.ui",1393535154357
stopped,bundle,de.ikv.medini.util.eclipse,1.2.0,"de.ikv.medini.util.eclipse",1393535154357
stopped,bundle,de.ikv.medini.util.eclipse.core,1.0.0,"de.ikv.medini.util.eclipse.core",1393535154357
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1393535154357
stopped,bundle,org.eclipse.mylyn.pde.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.pde.ui",1393535154357
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1393535154357
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1393535154358
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1393535154358
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1393535154358
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1393535154358
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1393535154358
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1393535154358
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1393535154358
stopped,bundle,org.eclipse.emf.compare.ui,1.1.2.v20110202-0936,"org.eclipse.emf.compare.ui",1393535154362
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1393535154362
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1393535154362
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1393535154362
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1393535154362
stopped,bundle,org.eclipse.emf.mint.ui,0.9.0.v201006142335,"org.eclipse.emf.mint.ui",1393535154362
stopped,bundle,org.eclipse.xpand.ui,1.4.0.v201306110406,"org.eclipse.xpand.ui",1393535154362
stopped,bundle,org.eclipse.emf.generic.editor,1.0.0.v201306110406,"org.eclipse.emf.generic.editor",1393535154363
stopped,bundle,org.eclipse.xtend.check.ui,1.4.0.v201306110406,"org.eclipse.xtend.check.ui",1393535154363
activated,perspective,org.eclipse.ui.ide.application,,"org.eclipse.ui.resourcePerspective",1393535540193
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1393535540194
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1393535540195
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1393535540196
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1393535540196
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1393535540197
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1393535540198
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1393535540198
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1393535540199
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1393535540200
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1393535540200
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1393535540201
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1393535540202
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1393535540203
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1393535540203
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1393535540205
started,bundle,org.eclipse.emf.cdo,3.0.1.v20100911-0901,"org.eclipse.emf.cdo",1393535540206
started,bundle,org.eclipse.emf.cdo.common,3.0.1.v20100816-1003,"org.eclipse.emf.cdo.common",1393535540207
started,bundle,org.eclipse.emf.cdo.net4j,3.0.1.v20100809-1025,"org.eclipse.emf.cdo.net4j",1393535540220
started,bundle,org.eclipse.emf.cdo.ui,3.0.0.v20100618-1453,"org.eclipse.emf.cdo.ui",1393535540221
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1393535540221
started,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1393535540222
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1393535540223
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1393535540223
started,bundle,org.eclipse.emf.edit,2.6.0.v20100914-1218,"org.eclipse.emf.edit",1393535540223
started,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1393535540224
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1393535540224
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1393535540225
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1393535540225
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1393535540226
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1393535540230
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1393535540231
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1393535540231
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1393535540246
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1393535540247
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1393535540252
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1393535540255
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1393535540255
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1393535540256
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1393535540256
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1393535540257
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1393535540258
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1393535540315
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1393535540317
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1393535540318
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1393535540329
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1393535540330
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1393535540330
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1393535540331
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1393535540332
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1393535540335
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1393535540335
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1393535540336
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1393535540337
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1393535540338
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1393535540339
started,bundle,org.eclipse.net4j,3.0.1.v20100809-0342,"org.eclipse.net4j",1393535540377
started,bundle,org.eclipse.net4j.http.server,3.0.0.v20100626-0739,"org.eclipse.net4j.http.server",1393535540377
started,bundle,org.eclipse.net4j.tcp,3.0.1.v20100716-0944,"org.eclipse.net4j.tcp",1393535540378
started,bundle,org.eclipse.net4j.util,3.0.1.v20100911-0900,"org.eclipse.net4j.util",1393535540378
started,bundle,org.eclipse.net4j.util.ui,3.0.0.v20100618-1451,"org.eclipse.net4j.util.ui",1393535540379
started,bundle,org.eclipse.pde,3.6.1.v201009090800,"org.eclipse.pde",1393535540380
started,bundle,org.eclipse.pde.core,3.6.1.v20100902_r361,"org.eclipse.pde.core",1393535540380
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1393535540381
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1393535540382
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1393535540383
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1393535540385
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1393535540386
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1393535540386
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1393535540442
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1393535540443
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1393535540471
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1393535540472
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1393535540473
started,bundle,UML,1.0.0,"UML",1393535540545
started,bundle,UML.edit,1.0.0,"UML.edit",1393535540557
started,bundle,UML.editor,1.0.0,"UML.editor",1393535540557
os,sysinfo,,,"macosx",1393535540562
arch,sysinfo,,,"x86_64",1393535540562
ws,sysinfo,,,"cocoa",1393535540562
locale,sysinfo,,,"es_ES",1393535540562
processors,sysinfo,,,"2",1393535540562
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1393535540562
java.runtime.version,sysinfo,,,"1.6.0_65-b14-462-11M4609",1393535540562
java.specification.name,sysinfo,,,"Java Platform API Specification",1393535540562
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1393535540562
java.specification.version,sysinfo,,,"1.6",1393535540562
java.vendor,sysinfo,,,"Apple Inc.",1393535540562
java.version,sysinfo,,,"1.6.0_65",1393535540562
java.vm.info,sysinfo,,,"mixed mode",1393535540562
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1393535540562
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1393535540562
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1393535540562
java.vm.specification.version,sysinfo,,,"1.0",1393535540562
java.vm.vendor,sysinfo,,,"Apple Inc.",1393535540562
java.vm.version,sysinfo,,,"20.65-b04-462",1393535540562
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1393535540634
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1393535540654
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1393535540696
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1393535540991
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1393535541039
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1393535541731
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1393535541732
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1393535541797
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1393535541817
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1393535542276
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1393535542410
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1393535542593
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1393535542652
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535902029
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535909247
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535911443
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1393535911739
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1393535913054
stopped,bundle,org.eclipse.xtend.backend.ui,1.4.0.v201306110406,"org.eclipse.xtend.backend.ui",1393535913303
stopped,bundle,org.eclipse.xtend.backend.compiler,1.4.0.v201306110406,"org.eclipse.xtend.backend.compiler",1393535913306
stopped,bundle,de.ikv.medini.qvt.debug.ui,1.2.1,"de.ikv.medini.qvt.debug.ui",1393535913328
stopped,bundle,de.ikv.medini.qvt.debug.core,1.2.0,"de.ikv.medini.qvt.debug.core",1393535913375
stopped,bundle,de.ikv.medini.qvt.cockpit,1.0.0,"de.ikv.medini.qvt.cockpit",1393535913376
stopped,bundle,de.ikv.medini.qvt.ui,1.2.3,"de.ikv.medini.qvt.ui",1393535913388
stopped,bundle,de.ikv.medini.util.eclipse,1.2.0,"de.ikv.medini.util.eclipse",1393535913413
